,SquareFeet,Bathrooms,Neighborhood,Bedrooms,Price
20793,2666,2,Rural,4,347635.27313312626
20794,1836,1,Urban,5,145429.3708571114
20795,2125,3,Rural,5,259829.6042081854
20796,1885,1,Rural,4,144296.3941310275
20797,1793,1,Rural,4,113278.57167749129
20798,2831,1,Urban,5,310655.0684820664
20799,2829,3,Suburb,3,328494.7912641565
20800,1421,2,Rural,2,122054.06657999226
20801,2987,3,Urban,5,261361.4770908311
20802,1774,1,Urban,4,236513.6656790287
20803,1477,3,Suburb,4,222807.59849982263
20804,1925,1,Rural,2,246515.6653024236
20805,1119,2,Rural,4,120546.13746396288
20806,2938,2,Suburb,3,342874.0985659924
20807,2766,1,Rural,4,335588.22155664937
20808,2314,3,Rural,2,262046.259850946
20809,1487,1,Urban,5,132622.68704238863
20810,2184,3,Urban,3,257551.23947758487
20811,2696,3,Urban,4,289846.6650985785
20812,1077,1,Urban,2,169943.32234293065
20813,2061,2,Urban,5,177548.11332557668
20814,2417,2,Suburb,5,217873.06891017515
20815,1440,3,Urban,2,258175.77935724184
20816,2563,1,Urban,5,317359.56993813085
20817,1461,1,Suburb,5,211423.47190685425
20818,1611,1,Suburb,5,128351.58728808966
20819,2317,2,Suburb,5,327927.74059955584
20820,2423,2,Rural,2,287915.9579660138
20821,2659,3,Rural,2,326368.1663718988
20822,1916,2,Suburb,4,235528.81161062772
20823,2115,2,Urban,4,346901.10748936096
20824,2790,1,Urban,3,401088.4010400655
20825,1608,1,Suburb,5,265087.3633797526
20826,1005,2,Rural,5,224556.11530689464
20827,1680,3,Urban,3,161576.38977777178
20828,1894,1,Urban,2,188763.2701686748
20829,1270,3,Suburb,2,174180.4184940269
20830,2643,2,Rural,3,404752.48214061017
20831,2922,2,Rural,4,237273.8013109261
20832,1810,1,Urban,4,164502.98914053763
20833,1558,1,Suburb,5,194121.60609422709
20834,1098,1,Urban,4,75758.93302654482
20835,1525,1,Urban,2,216744.9929260576
20836,1193,2,Suburb,3,212525.76309682557
20837,2180,2,Rural,3,254499.03174983477
20838,2923,1,Suburb,3,384283.28981682414
20839,2689,3,Rural,4,355995.4437637144
20840,2138,1,Suburb,3,292885.971215807
20841,1395,1,Suburb,3,121013.19008570502
20842,1769,1,Rural,4,237299.0188816763
20843,2680,3,Suburb,2,333258.0052274222
20844,2826,1,Suburb,5,294857.68200806505
20845,2023,2,Rural,2,262117.7211565165
20846,2545,3,Suburb,4,159299.6108623358
20847,1879,2,Suburb,3,210684.89627167795
20848,2237,3,Rural,5,298221.37646733865
20849,1744,3,Rural,2,131563.8176787726
20850,1682,1,Urban,5,196314.79815586316
20851,2556,2,Rural,2,326577.47864649846
20852,1014,3,Suburb,2,111178.2281855033
20853,2442,2,Rural,4,244061.4263115101
20854,1367,3,Rural,2,110167.44463297838
20855,1637,1,Suburb,3,169481.29806686836
20856,1852,3,Rural,4,212670.93099233747
20857,2876,2,Suburb,5,330841.7732741538
20858,2236,2,Urban,4,370706.9872228446
20859,1699,2,Urban,2,185506.8194129442
20860,2707,2,Suburb,5,268052.0322926914
20861,2782,3,Urban,3,376512.257648248
20862,1004,3,Rural,4,93322.55394055118
20863,1230,3,Suburb,2,100391.27028511532
20864,2224,3,Urban,5,185851.48131476343
20865,2908,1,Rural,3,265810.41881566454
20866,2425,3,Rural,3,150789.2424848603
20867,2172,1,Urban,4,224329.21456552163
20868,2607,3,Rural,5,221505.7085740977
20869,2515,3,Urban,2,219709.37370877757
20870,2011,3,Rural,5,217123.49086203225
20871,2249,1,Rural,3,265984.26541254466
20872,1585,3,Rural,5,132108.87484524236
20873,2842,3,Suburb,4,205943.5389464697
20874,1168,3,Rural,5,158934.89065204636
20875,1760,2,Suburb,5,256385.3150427866
20876,1791,2,Urban,4,237827.57450144587
20877,1999,2,Urban,5,272064.11512117315
20878,1151,1,Suburb,4,194446.77295549616
20879,2015,3,Urban,4,224541.9750056993
20880,1223,1,Suburb,4,151374.39159967515
20881,1503,3,Suburb,3,150824.67386554804
20882,2760,1,Rural,5,262830.10933205177
20883,2573,2,Suburb,4,269364.3278618721
20884,1043,3,Suburb,2,109298.9797889744
20885,1696,2,Urban,2,217669.9742804153
20886,1503,2,Urban,3,90695.1265230268
20887,2978,3,Rural,4,258569.3008343521
20888,2264,1,Rural,4,299350.8491074064
20889,1929,2,Urban,3,218634.5560594113
20890,1842,2,Rural,5,219119.3477309156
20891,1350,3,Rural,4,87203.05911295072
20892,2745,3,Rural,4,304823.9782763128
20893,1022,1,Urban,2,96925.0222495639
20894,2659,2,Rural,4,297092.3087231448
20895,1597,2,Suburb,3,169106.241238931
20896,2066,1,Urban,2,159148.3860923023
20897,1465,3,Suburb,3,160555.95644359133
20898,1039,3,Urban,3,197840.6028174381
20899,1302,3,Rural,4,118957.35323763185
20900,2704,1,Suburb,5,254962.22543531697
20901,1174,3,Urban,4,207084.6687219512
20902,1998,3,Urban,5,147118.09312169402
20903,2555,1,Suburb,2,270512.2722730268
20904,2484,2,Urban,3,235107.2624525161
20905,1620,2,Suburb,3,231152.6726707124
20906,2216,1,Urban,4,220118.2772614928
20907,1243,3,Suburb,5,109456.15795418112
20908,1835,3,Rural,3,164915.00847035716
20909,1279,2,Suburb,3,223261.08726741196
20910,2763,3,Rural,5,328274.11125133553
20911,2059,2,Rural,3,308738.6818432152
20912,1556,2,Rural,3,165697.3906376639
20913,1897,3,Suburb,3,225703.96234369493
20914,2563,2,Rural,5,212774.3056833525
20915,2177,2,Urban,5,246507.7495963293
20916,2046,1,Suburb,2,221965.8010895872
20917,1718,3,Suburb,3,273966.5937223025
20918,1931,1,Suburb,3,242432.970934545
20919,1090,3,Urban,2,81459.61531693491
20920,1389,3,Suburb,5,139848.02483058645
20921,2954,3,Rural,5,267799.1120468138
20922,2382,3,Urban,4,265595.7672648869
20923,1549,2,Rural,5,209131.1953697047
20924,1930,1,Suburb,4,266850.28111039056
20925,2251,1,Rural,2,242221.01059082628
20926,2225,2,Rural,5,205044.82758995207
20927,2373,1,Urban,2,215221.35573733097
20928,2844,1,Urban,4,338465.90712654294
20929,2789,3,Urban,3,361841.4288104735
20930,2061,3,Suburb,3,216854.7237736388
20931,1732,3,Urban,2,224527.618002007
20932,1499,3,Urban,3,136207.24752155412
20933,2722,2,Urban,2,267753.045609514
20934,2066,2,Rural,4,246147.4289831789
20935,1870,2,Suburb,3,217027.74141746148
20936,2649,1,Urban,4,311637.53256133053
20937,2795,3,Urban,5,317623.6778700597
20938,1516,1,Suburb,3,198168.5420063682
20939,1067,3,Rural,3,101889.77114537069
20940,2763,3,Urban,3,411178.69188018434
20941,1122,1,Urban,2,186210.0999984049
20942,2708,1,Rural,5,318599.0785010544
20943,1335,1,Rural,5,177676.89335390448
20944,2176,2,Rural,5,254016.1047668268
20945,1973,1,Rural,4,213240.74869904807
20946,1778,2,Urban,5,274361.7603211601
20947,2692,1,Urban,2,315689.2432130134
20948,2185,2,Rural,2,205685.41276642005
20949,2237,1,Rural,4,252476.14150716245
20950,2933,2,Rural,4,349366.7006485014
20951,2399,1,Urban,5,288253.481399786
20952,2943,3,Suburb,5,299704.10950616497
20953,2466,1,Urban,2,223170.91980750396
20954,1422,1,Rural,2,198277.81189581423
20955,2561,3,Suburb,5,303092.9170509526
20956,1938,3,Suburb,2,194269.270929343
20957,1803,2,Rural,4,319586.24933244486
20958,2958,3,Suburb,2,349555.1007405857
20959,2724,2,Suburb,5,302831.8750032007
20960,2935,1,Rural,4,303506.79358897643
20961,1633,3,Urban,2,235304.14105629336
20962,2253,2,Suburb,4,317715.06088127213
20963,2082,1,Rural,5,205383.47014645493
20964,1095,2,Urban,2,85816.92941068744
20965,2285,1,Urban,5,266714.7679856415
20966,1353,2,Suburb,3,146933.08384548262
20967,2335,1,Rural,5,211615.2620242128
20968,2159,1,Urban,3,214811.1652513985
20969,2885,2,Urban,4,284618.173453199
20970,2818,1,Urban,4,281363.4998055306
20971,1966,2,Urban,3,260959.70820378908
20972,1922,1,Rural,4,253621.06917089128
20973,1472,3,Rural,4,309585.70914130355
20974,2655,3,Urban,5,228451.9275088968
20975,1429,2,Urban,3,202330.19150290964
20976,2960,3,Suburb,2,373379.0035745358
20977,1974,3,Rural,4,165093.02539339926
20978,1536,1,Rural,4,71776.39816058984
20979,2877,3,Urban,2,263803.31097629934
20980,2169,2,Suburb,5,195572.75816501232
20981,2547,2,Rural,5,264975.7904432084
20982,1086,1,Suburb,5,198139.61831556456
20983,2970,3,Urban,2,247126.43992202968
20984,1108,1,Rural,5,119711.7752924353
20985,2446,3,Suburb,4,268471.9140974084
20986,2368,3,Rural,5,330102.53613222507
20987,2289,3,Urban,4,270512.99348784325
20988,2757,1,Rural,2,306695.2497878
20989,2609,1,Urban,5,313166.1826041237
20990,1993,3,Suburb,5,201833.40080103755
20991,2517,2,Suburb,4,281149.3749255341
20992,2356,3,Suburb,2,272409.5713503058
20993,1821,2,Urban,5,196695.50732827536
20994,2436,3,Suburb,2,216535.73431567935
20995,2637,3,Urban,4,313036.4196311772
20996,1936,2,Suburb,4,196419.36949380315
20997,2004,2,Urban,5,281112.42627624795
20998,1648,1,Rural,2,105842.47265686048
20999,1190,2,Suburb,4,179638.2612878383
21000,2996,3,Rural,2,332060.5475941077
21001,1932,1,Urban,3,239708.8195206171
21002,1141,3,Urban,3,79544.15271192037
21003,2892,1,Suburb,5,281019.8690241564
21004,2096,3,Rural,2,286022.2985119946
21005,1839,2,Urban,2,252668.76643783465
21006,2190,3,Suburb,4,359461.4968136165
21007,1167,3,Rural,2,141370.04320246555
21008,1565,1,Suburb,2,176657.64585816674
21009,2282,2,Rural,4,281634.2798322194
21010,2462,2,Urban,5,288841.5327709131
21011,2134,3,Urban,4,235921.21498503163
21012,1743,3,Urban,3,231848.74167219788
21013,1672,1,Rural,2,153435.5618809627
21014,1863,1,Rural,2,257291.9015585177
21015,1838,2,Suburb,5,145958.18410842842
21016,1530,2,Urban,3,168356.844549477
21017,2313,1,Rural,2,168739.30203335866
21018,1973,1,Urban,4,236269.610440176
21019,1561,3,Rural,2,203267.5576486472
21020,2533,3,Rural,5,318304.6246215636
21021,1174,1,Rural,4,87487.28499643142
21022,1301,1,Suburb,2,173828.68025629674
21023,2719,1,Urban,5,279611.77943109075
21024,1184,3,Rural,3,113033.07243680429
21025,2362,2,Rural,4,203839.56609566568
21026,1509,1,Suburb,4,106788.43979427707
21027,1818,3,Urban,3,230213.67472940733
21028,2333,2,Rural,4,240149.73926730416
21029,2530,1,Urban,5,264310.1469803464
21030,2369,2,Suburb,3,247840.2140837456
21031,2104,3,Suburb,2,234005.6588336388
21032,2397,3,Urban,5,221810.91154649985
21033,1155,1,Urban,3,139225.7917638209
21034,1786,2,Urban,2,172096.2721254903
21035,1794,2,Urban,5,296583.0066379635
21036,1431,2,Rural,5,203127.0904125195
21037,2523,2,Suburb,4,284628.914531208
21038,1760,3,Rural,4,90434.8872632984
21039,1146,2,Rural,3,27461.86731127708
21040,1480,1,Rural,2,86868.12301767286
21041,1434,3,Rural,5,285440.8243043956
21042,2542,1,Suburb,5,329617.0682806928
21043,2692,2,Suburb,3,283935.91264497186
21044,2706,2,Rural,4,345406.2950495281
21045,1068,3,Rural,5,166515.0646261858
21046,2629,2,Suburb,5,365762.65616668784
21047,2904,1,Suburb,4,297237.2446277135
21048,1874,3,Suburb,2,221286.78048057336
21049,2911,2,Suburb,2,300785.8436211008
21050,1185,1,Rural,4,177307.33349454432
21051,1903,2,Suburb,5,235853.2453273473
21052,1681,2,Rural,4,178820.9124876555
21053,1203,2,Urban,2,171314.11690174116
21054,1553,2,Rural,3,198290.5871476412
21055,1012,1,Suburb,3,139171.4266536376
21056,1665,3,Rural,2,188558.4428223873
21057,2297,1,Suburb,2,173697.4559283873
21058,2321,1,Urban,2,264327.29663602944
21059,1050,3,Suburb,4,22907.13181676116
21060,1499,3,Suburb,3,119171.45839436696
21061,1368,2,Suburb,2,219062.5311027653
21062,1723,2,Suburb,5,149146.48613219024
21063,2679,1,Rural,3,308504.547542379
21064,1356,2,Suburb,4,238251.1217499966
21065,2026,3,Urban,5,254698.64973671088
21066,2277,3,Rural,4,272639.09452874504
21067,2498,2,Suburb,2,211167.62478640032
21068,1846,1,Urban,2,268818.6695820391
21069,2529,2,Rural,2,264270.50043790246
21070,1255,3,Rural,5,179268.2865592952
21071,2633,3,Suburb,2,298399.1368751986
21072,2708,1,Urban,3,252171.33618331837
21073,2173,3,Rural,2,284042.6260730766
21074,2511,1,Suburb,3,333335.85154227866
21075,1278,1,Suburb,5,224222.82964349515
21076,2082,2,Urban,4,136812.1881320316
21077,1445,2,Suburb,4,164811.06735485254
21078,1112,1,Urban,3,87265.44141783282
21079,1835,2,Rural,5,268785.61806935683
21080,1754,3,Rural,3,255802.21337978277
21081,2845,1,Suburb,2,358821.53550567944
21082,2592,1,Urban,2,252872.7173699396
21083,2512,2,Rural,2,331933.5847408812
21084,2430,1,Urban,4,296434.3216573601
21085,1366,1,Rural,3,148245.08721574358
21086,2083,1,Urban,5,307744.15355505183
21087,1328,2,Rural,3,192735.1956503295
21088,1727,1,Urban,3,89022.45185526676
21089,2492,1,Rural,3,192855.7905145892
21090,2768,1,Suburb,2,257011.74779131325
21091,2005,2,Urban,2,229708.57492798043
21092,2590,1,Suburb,3,356774.16721838777
21093,2908,1,Rural,2,374048.5311199608
21094,1719,2,Urban,4,189076.1041286243
21095,2086,1,Rural,2,222280.71028330523
21096,1183,1,Rural,4,75396.05779641386
21097,2022,1,Suburb,4,276977.80497803615
21098,1310,1,Suburb,3,167856.2914716137
21099,2816,1,Suburb,3,291433.39453000214
21100,2561,3,Rural,2,250343.43601602453
21101,1176,1,Suburb,5,176813.04392044072
21102,2598,3,Suburb,3,310309.7883859639
21103,2452,3,Urban,4,296590.65235176054
21104,2096,3,Urban,4,357973.54030226805
21105,1846,3,Suburb,2,240902.1899439029
21106,2190,3,Suburb,4,248062.4073083996
21107,2248,2,Suburb,3,318203.3117065635
21108,2600,2,Suburb,2,191625.058738734
21109,2604,2,Rural,2,333501.89406749024
21110,2975,3,Rural,5,349907.74706935976
21111,1008,1,Urban,2,126473.91274669475
21112,1235,1,Suburb,5,149913.31470562433
21113,1709,1,Urban,3,196767.99540901577
21114,1923,1,Rural,4,196076.12747543363
21115,1684,2,Suburb,3,184161.96065187588
21116,1793,3,Suburb,2,123981.94007570324
21117,2051,2,Rural,5,225692.18027773444
21118,1807,1,Urban,4,199539.8928967358
21119,2934,3,Rural,2,320549.15699081926
21120,2669,1,Urban,3,264259.5519015765
21121,1026,2,Suburb,2,179621.2650722131
21122,1549,2,Rural,5,188297.1122380937
21123,2219,2,Rural,3,264188.41043165047
21124,2226,1,Rural,2,209689.79508232244
21125,1084,3,Suburb,5,140142.93081515297
21126,2855,3,Suburb,2,329418.449135464
21127,2053,2,Urban,5,296829.8366834698
21128,1465,3,Suburb,2,210881.48521079824
21129,2122,1,Suburb,3,190625.8603368124
21130,2922,3,Urban,3,318668.8068824155
21131,2213,1,Rural,3,263827.187939332
21132,1011,2,Rural,3,64915.672032665134
21133,2626,2,Suburb,3,236911.2664260532
21134,2012,2,Rural,4,222751.57418943947
21135,2053,3,Urban,2,188507.10566755856
21136,2748,1,Rural,3,414174.99780792766
21137,2061,2,Suburb,4,201873.73319649015
21138,2876,1,Urban,4,359051.8447216272
21139,1571,2,Rural,2,206751.76769049652
21140,2317,1,Rural,5,284224.06853847194
21141,2383,2,Rural,2,201878.14956434476
21142,2678,1,Urban,2,292861.3179874688
21143,1913,1,Urban,5,362459.0990898908
21144,1179,1,Urban,5,163544.729446821
21145,1796,3,Urban,3,201356.51622234395
21146,2135,2,Rural,5,223081.1860382788
21147,2765,1,Suburb,5,261304.973619735
21148,2467,3,Suburb,2,292988.9353297278
21149,2044,3,Rural,2,264785.1809905062
21150,2168,3,Rural,2,296192.3863938632
21151,2522,1,Urban,5,237145.94067128972
21152,2169,1,Suburb,4,240932.7114019804
21153,1440,3,Urban,3,202999.99684783557
21154,1886,2,Urban,2,110422.35179595977
21155,1420,1,Rural,4,190951.90248203423
21156,2339,1,Urban,3,182525.5267554609
21157,2189,2,Rural,2,185607.1538116089
21158,2675,1,Suburb,4,316212.04716346646
21159,2226,2,Suburb,3,187182.5783048132
21160,2519,2,Urban,2,215415.3050198173
21161,2779,1,Urban,2,396490.3769272929
21162,2648,3,Suburb,4,217633.4521807576
21163,1467,1,Suburb,5,243911.62710906687
21164,1712,3,Suburb,5,235033.5916754629
21165,1384,1,Rural,2,189727.22734522505
21166,1313,3,Rural,4,268973.2229633874
21167,1770,2,Urban,5,194361.19553579928
21168,2278,3,Urban,5,326279.3260550314
21169,1958,3,Urban,5,112361.30471133078
21170,1916,1,Urban,4,283418.6458141221
21171,1022,2,Suburb,4,114492.38644627352
21172,2928,3,Urban,3,323411.4044413259
21173,2781,3,Urban,5,297570.7927546044
21174,1338,1,Urban,4,147177.13518049582
21175,2516,2,Suburb,3,176766.16777550607
21176,1822,3,Urban,2,266182.316370659
21177,2534,1,Urban,3,276916.8336380095
21178,1365,2,Suburb,5,61974.65380658777
21179,2395,3,Rural,4,293397.3739724446
21180,1914,3,Urban,5,164947.4450981894
21181,2853,3,Urban,5,387996.7637668991
21182,2622,3,Rural,2,324142.84126004146
21183,2242,3,Rural,4,165152.9938327609
21184,1474,2,Urban,4,195705.20273591432
21185,2446,3,Urban,2,214070.6508038348
21186,2379,3,Rural,4,284945.1289837344
21187,2483,3,Urban,3,300346.7970521132
21188,2526,3,Urban,5,295251.5099155563
21189,1026,1,Rural,2,161171.39108575124
21190,1941,2,Suburb,2,349695.60253299656
21191,1801,2,Rural,5,233210.53563067823
21192,1800,2,Rural,2,289247.4491733726
21193,1859,3,Suburb,4,267252.0393425199
21194,2246,2,Urban,4,296525.5710272521
21195,1863,3,Urban,5,233737.70968883528
21196,1689,3,Urban,2,172234.95213343774
21197,2171,1,Suburb,3,258908.9028470997
21198,2447,3,Rural,5,323433.4924468682
21199,1738,2,Suburb,4,139405.6366958503
21200,2374,3,Suburb,4,233138.54378491972
21201,2209,2,Rural,4,230759.9978066766
21202,1414,3,Rural,3,197023.068956024
21203,2829,1,Rural,4,387031.2249269749
21204,1981,3,Suburb,5,191342.2932748221
21205,1428,2,Rural,5,143572.03131588257
21206,1040,1,Urban,5,82299.89796341721
21207,1904,3,Rural,4,182430.5541162728
21208,2011,1,Suburb,3,211678.5637904164
21209,2416,3,Rural,3,296353.4914406399
21210,1702,1,Urban,4,199979.8796971513
21211,1078,3,Suburb,2,126266.45891176832
21212,1716,2,Rural,2,255019.5558361629
21213,2919,3,Rural,5,317421.65146372747
21214,2813,2,Rural,3,300494.7603313139
21215,2807,3,Urban,4,325544.44759552827
21216,1543,3,Rural,3,182536.5899738708
21217,2473,2,Rural,3,266602.2768434368
21218,1473,2,Suburb,2,123916.2420446209
21219,2165,2,Urban,3,182597.36797829223
21220,2274,2,Rural,3,268375.7781398747
21221,1293,3,Suburb,4,123368.17118888612
21222,1609,3,Urban,4,160904.6358034775
21223,1135,3,Suburb,3,105420.73743531664
21224,1483,2,Urban,3,207250.11344643825
21225,2812,3,Suburb,4,267999.2493909265
21226,2335,3,Suburb,2,171596.17604908062
21227,1813,1,Rural,4,202184.69635649837
21228,1554,1,Suburb,4,153297.69751330753
21229,2655,2,Urban,4,283369.4450060309
21230,2755,2,Urban,4,328085.37251744943
21231,1045,1,Urban,4,169845.80036048096
21232,2259,3,Rural,2,194358.35468788905
21233,2071,3,Rural,5,196515.83962099845
21234,1197,2,Urban,4,72590.80035802667
21235,1083,3,Suburb,4,127681.06063409823
21236,1542,3,Urban,2,229756.30754416776
21237,2184,1,Suburb,5,235963.27084626537
21238,2451,1,Suburb,3,248078.89326564636
21239,1070,2,Suburb,2,51441.16498058116
21240,1519,2,Suburb,4,178652.67750944008
21241,2992,1,Suburb,3,211298.7535536288
21242,1897,3,Urban,2,230322.6335304776
21243,1912,1,Urban,3,333748.1344070576
21244,2075,1,Rural,2,167469.35483546692
21245,2068,2,Urban,2,235877.1467987558
21246,1292,3,Suburb,3,133146.5224572784
21247,1937,2,Urban,5,326270.61294764327
21248,1811,2,Suburb,3,52041.84697231217
21249,2488,1,Rural,3,280072.1114571255
21250,2908,1,Urban,5,289488.9059289693
21251,2573,2,Urban,3,340254.2730849012
21252,1866,1,Urban,5,141077.26308766048
21253,1379,1,Suburb,5,169191.7821988091
21254,2006,3,Rural,5,326107.8071620423
21255,2766,3,Suburb,4,264742.2807032791
21256,2501,2,Urban,2,314075.8046206873
21257,1261,3,Rural,4,148948.17526974456
21258,1579,2,Suburb,2,92826.16783349236
21259,2202,3,Rural,4,169101.58300760936
21260,1356,1,Suburb,5,157665.2469421239
21261,2442,1,Rural,4,304128.45670990186
21262,1697,2,Suburb,2,263458.70096990635
21263,2976,3,Rural,4,376567.1741193831
21264,2224,1,Urban,3,233331.99428026445
21265,2925,2,Urban,3,279811.9754618025
21266,2036,3,Urban,5,239591.28875260052
21267,1442,1,Suburb,4,138538.41166217378
21268,1725,3,Rural,4,64799.19294679002
21269,2755,2,Urban,2,286148.67438966216
21270,1285,2,Suburb,2,145613.07212214582
21271,2779,2,Suburb,4,260521.021287908
21272,2891,1,Suburb,2,199229.0655960808
21273,2281,2,Rural,3,251154.29610944728
21274,1569,3,Rural,3,185630.76234450625
21275,2571,1,Rural,5,241903.9459186282
21276,1839,2,Rural,3,302919.9369526902
21277,2964,2,Rural,2,310514.1739386671
21278,2513,1,Suburb,2,221353.80734090487
21279,1497,2,Suburb,2,223892.1594327597
21280,2928,3,Suburb,2,262321.780310462
21281,2917,1,Urban,4,363879.86259337
21282,1704,3,Rural,4,234610.5990410529
21283,2356,3,Suburb,4,207638.48865434583
21284,1561,2,Rural,4,251432.0730891463
21285,2998,1,Urban,3,305282.3216687257
21286,1031,2,Urban,2,95799.75719990306
21287,2633,3,Suburb,3,250899.22277447372
21288,1042,2,Urban,2,59333.87878492025
21289,2916,2,Rural,4,336758.300236791
21290,2374,3,Rural,3,273233.4389356503
21291,2357,2,Suburb,2,201782.10392863047
21292,2845,3,Urban,4,299769.15901199705
21293,1558,1,Suburb,5,100672.1423683019
21294,1269,3,Suburb,2,195143.7460470277
21295,2967,1,Rural,5,290596.1248302852
21296,2846,3,Suburb,2,268397.2216059693
21297,2436,3,Rural,4,295805.4351245806
21298,1942,2,Suburb,3,167307.4775714677
